Region1,Region2,Median_Correlation_CN,Median_Correlation_MCI
31,38,0.564957149027989,0.507543206302946
31,39,0.417762223230038,0.502265105451773
31,40,0.507068010433608,0.641215467792702
31,41,0.416165102709083,0.504851682867753
31,42,0.443777410291948,0.491979095523607
31,43,0.406453313438798,0.473550019080642
31,44,0.528021448843069,0.580581506891613
31,45,0.363670429335518,0.483466495414635
31,46,0.396993544117859,0.491436909523493
31,47,0.460168696321974,0.555038517453991
31,48,0.262855230006261,0.35404002317207
31,49,0.402582137506205,0.433754183183718
31,50,0.192076716983227,0.286132965779403
31,51,0.332130202926325,0.354723415909867
31,52,0.183964400808435,0.316385450084696
31,53,0.304943851553846,0.309880214036899
31,54,0.244817237308379,0.356899978208626
31,55,0.309725671104113,0.26783613295858
31,56,0.343113357560049,0.328514555726987
31,57,0.938427047417934,1.04379289629824
31,58,0.489000280302985,0.560273051907588
31,59,0.472223192861722,0.49463907240389
31,60,0.598562635427588,0.599621324401181
31,61,0.416777959427533,0.382103209205283
31,62,0.299228765080281,0.405393952605748
31,63,0.337869405873372,0.374443577648394
31,64,0.349930474100605,0.414791568514107
31,65,0.479926870686591,0.378425140742526
31,66,0.161906004496097,0.247045569583564
31,67,0.406907234382126,0.557821066916589
31,68,0.427626200983282,0.461026609478174
31,69,0.334490094761491,0.286062256227206
31,70,0.264756042609397,0.358852971661459
31,71,0.275246086801388,0.284521331037093
31,72,0.591725867006748,0.632514373437772
31,73,0.655431359594352,0.529224509292947
31,74,0.379214424555501,0.421768657058379
31,75,0.550658623195846,0.523055602528264
31,76,0.284367595359094,0.279759799099624
31,77,0.528976914274046,0.528648010640665
31,78,0.393391653074412,0.387560149150407
31,79,0.512435037636601,0.504271522355486
31,80,0.11060526747854,0.17629371932316
31,81,0.309736931401015,0.314428034816309
31,82,0.188925677236084,0.182399376126407
31,83,0.394822290777158,0.47680780459051
31,84,0.270418370569244,0.284544210478323
31,85,0.558575041553391,0.580941485897902
31,86,0.51039498447285,0.604426398964086
31,87,0.593964444037106,0.590394505099334
31,88,0.191670609282282,0.313637064011648
31,89,0.204468140594309,0.237554714168412
31,90,0.264625997721662,0.270707331499298
31,91,0.241739575222497,0.290594663362577
31,92,0.390565711633832,0.350725602949294
31,93,0.309404934065153,0.370360065271906
31,94,0.373056591024612,0.499571182357048
31,95,0.34278569578623,0.435226835088296
31,96,0.767387632010821,0.7664484041194
31,97,0.632455273654495,0.613903709436639
31,98,0.454388331714138,0.557997750196234
31,99,0.775997754142854,0.897953983005825
31,100,1.03187483122138,1.04245504655558
31,101,0.667205128660713,0.72619081734763
31,102,0.800072485412254,0.824278891801348
31,103,0.504598686739725,0.510891269283793
31,104,0.530902971047456,0.529620433715368
31,105,0.691670829562828,0.769760747320472
31,106,0.627035017449949,0.649152463129619
31,107,0.716722699055907,0.690136385631012
31,108,0.603573561455479,0.600829894635301
31,109,0.614015429477727,0.674865471395133
31,110,0.574549828990029,0.627442186472885
31,111,0.675497325622542,0.78243615841548
31,112,0.587619493489864,0.668319561428195
31,113,0.303556542314603,0.453501140289322
31,114,0.289147374130112,0.368396026926552
31,115,0.325516154373854,0.457615301201735
31,116,0.262214094269014,0.398223768014896
31,117,0.344261882526323,0.482099953728037
31,118,0.355563416094497,0.408274000607623
31,119,0.38793021140798,0.386676041194013
31,120,0.22964815215287,0.34898458634023
31,121,0.376511885263555,0.428079382374816
31,122,0.410917601319732,0.467956321519168
31,123,0.287804725433474,0.353728797473164
31,124,0.323055006721022,0.381220960764605
31,125,0.387104357345981,0.401995640422459
31,126,0.273850235665272,0.350496513290032
31,127,0.341953437494708,0.352823599655746
31,128,0.326678499967484,0.339884571037663
31,129,0.314621293448493,0.374391142934253
31,130,0.316385068428064,0.27823803110073
31,131,0.638979705586315,0.717131071690051
31,132,0.753756004612822,0.745077438454329
31,133,0.700473684592652,0.669401280946335
31,134,0.520471369049086,0.597974377092311
31,135,0.495082116704722,0.54730970928119
31,136,0.531307694080168,0.591167119821987
31,137,0.298270361331965,0.318263634505661
31,138,0.377163600057645,0.474408125807938
31,139,0.490175439910211,0.5331949987155
31,140,0.351711991741902,0.432046886186813
31,141,0.351834233784878,0.44177412683254
31,142,0.331478086809863,0.367638200144477
31,143,0.286947812808791,0.225735355755743
31,144,0.218187645791727,0.238426399889723
31,145,0.27513277889973,0.380320016981404
31,146,0.111456212985724,0.270230231172669
31,147,0.32836812361748,0.455269637536176
31,148,0.397833463613429,0.450804859598202
31,149,0.449719266752457,0.493202110936105
31,150,0.313240286109691,0.40119223866684
31,151,0.289034713162144,0.284217807349005
31,152,0.159799774982773,0.214820369059417
31,153,0.152898074688954,0.246972900402122
31,154,0.12595980931754,0.257821229066456
31,155,0.204451163763388,0.232349089287047
31,156,0.198334234766972,0.240866410585837
31,157,0.104382334788107,0.211304957039891
31,158,0.303568681409287,0.387309170269902
31,159,0.083571233404397,0.172004739527947
31,160,0.209427619512102,0.265205175427201
31,161,0.246432324131793,0.307269509678003
31,162,0.16787196343351,0.272791689807355
31,163,0.256330201486754,0.310608434516754
31,164,0.47116436031303,0.541586600456444
31,165,0.368430111686174,0.411512622919537
31,166,0.316518153765781,0.455033821763092
31,167,0.224672593024343,0.360834025111841
31,168,0.161997416205686,0.295866372697644
31,169,0.228255070783772,0.269971246200645
31,170,0.189386286739018,0.315970911772184
31,171,0.220904797186652,0.295037705838932
31,172,0.325942292106523,0.35575417851667
31,173,0.168951226535862,0.203562222024236
31,174,0.17793756037299,0.278180731065853
31,175,0.120081766075572,0.236504947297271
31,176,0.242459648285082,0.319836055804773
31,177,0.240195613186271,0.264508097002155
31,178,0.182928464915801,0.196959458166686
31,179,0.194448339817285,0.190835371111458
31,180,0.166475911342196,0.266901343308087
31,181,0.528347723741121,0.608705124703919
31,182,0.53869928026907,0.541637405887706
31,183,0.320768132800469,0.358607102250842
31,184,0.317586988573675,0.396160463633843
31,185,0.129046609065711,0.263891571914855
31,186,0.465990919226059,0.506238554414746
31,187,0.0598402413751474,0.120501693254837
31,188,0.0877319838340035,0.156643070210079
31,189,0.195451049220287,0.346163587503824
31,190,0.25925669744528,0.369793905718215
31,191,0.301557134923254,0.374942407641305
31,192,0.100591601737951,0.240503939822953
31,193,0.27701375185972,0.305202731755859
31,194,0.537655042686366,0.569605570710629
31,195,0.610021251949164,0.584439773726698
31,196,0.540409925624729,0.476194344342799
31,197,0.331526708916869,0.494942683170672
31,198,0.45189655196399,0.411770861652441
31,199,0.469804388773894,0.577138347992173
31,200,0.443976785622123,0.429267935670314
32,1,0.616366687778519,0.665211510213734
32,2,0.41832472304898,0.378002533571106
32,3,0.5747412193899,0.597196788665113
32,4,0.379486421279255,0.410211696551561
32,5,0.645405596977507,0.659072463143282
32,6,0.872150771671761,0.918743207157974
32,7,0.649777512804961,0.635366507627007
32,8,0.576124333205905,0.628005479878027
32,9,0.448823625529881,0.431354898170249
32,10,0.745565501862825,0.742147496309064
32,11,0.862428933254428,0.821235141233682
32,12,0.818507389383036,0.811343768143358
32,13,0.655743166956419,0.574068588111068
32,14,0.590931098989983,0.511619055342429
32,15,0.595752943030173,0.506073491809997
32,16,0.582754918841734,0.539250734571028
32,17,0.659768226212178,0.554360438842352
32,18,0.505426657703528,0.48884352902609
32,19,0.752073999808215,0.626446170663484
32,20,0.624061726728116,0.478822446113974
32,21,0.504640907243569,0.464420791650345
32,22,0.648304184647211,0.562053234920009
32,23,0.618330528345927,0.501536636753106
32,24,0.561193745951061,0.538200413857346
32,25,0.662026299307934,0.601484613449849
32,26,0.625632579030822,0.528281559089369
32,27,0.651064464580067,0.572528511633905
32,28,0.665636898615632,0.630692857697795
32,29,0.701719488371771,0.756363855567338
32,30,0.741511405728515,0.804459829979606
32,31,0.760953986189921,0.744005388131694
32,32,Inf,Inf
32,33,1.26688132784654,1.17720027445125
32,34,1.06180056808239,0.938825166529632
32,35,0.765637463038692,0.767825855837231
32,36,0.774843552396906,0.77598353444432
32,37,0.742217389191504,0.668671660591768
32,38,0.828317912380198,0.697526291842949
32,39,0.695956792173712,0.720742341188615
32,40,0.750475604861365,0.684048659671888
32,41,0.44607321498899,0.410826688976145
32,42,0.492936508648562,0.445930201702655
32,43,0.556096388618874,0.491820751585344
32,44,0.836122995962015,0.755071560028336
32,45,0.48466001553579,0.614952997689896
32,46,0.632344020631207,0.565573176019621
32,47,0.626037667645771,0.623746410050277
32,48,0.457978218305539,0.455764902867084
32,49,0.44879452486638,0.498690098130903
32,50,0.265575912017877,0.395062879047936
32,51,0.299845260843364,0.312050649298445
32,52,0.13832985951243,0.226708204905376
32,53,0.295943574260039,0.224129162800344
32,54,0.201961580320361,0.241402880005291
32,55,0.189697684060416,0.192919258180727
32,56,0.260866433439968,0.26711156765455
32,57,0.792445724153489,0.757260653026444
32,58,1.16918399766294,1.19649432993937
32,59,0.875234545458071,0.879706454489991
32,60,1.07003190824422,1.02005050486892
32,61,0.650834346805706,0.553103063349802
32,62,0.538032742297088,0.573086504577256
32,63,0.571346932110293,0.636283204261937
32,64,0.640175837511339,0.655241987146902
32,65,0.689021770430706,0.598565887369237
32,66,0.278248233543202,0.381105154536609
32,67,0.478171319082558,0.535510239014416
32,68,0.637559163735209,0.699859047209791
32,69,0.513489195610233,0.486775164570021
32,70,0.344379015916904,0.371946074694924
32,71,0.422988877176512,0.392654693744047
32,72,0.956435023366867,0.91590303200227
32,73,0.93461793350683,0.916979622862941
32,74,0.53719696217968,0.531171111257041
32,75,0.700561345827929,0.696298870666688
32,76,0.488293160458226,0.467765116808434
32,77,0.636878195329982,0.578448922471316
32,78,0.634760061101354,0.67715949617942
32,79,0.744801843340059,0.725218345820059
32,80,0.092889311453534,0.224336795786787
32,81,0.270543766463905,0.291286938645611
32,82,0.265744996729984,0.289950871297202
32,83,0.372364265389367,0.276251051605955
32,84,0.291842800138989,0.210064239395516
32,85,0.420394043982945,0.429272083207896
32,86,0.468303240939545,0.499869318363469
32,87,0.555020456817354,0.634571256828488
32,88,0.238289225253678,0.37866015941336
32,89,0.265341468569779,0.285824738234579
32,90,0.3954462517862,0.394628708228995
32,91,0.432021734740275,0.415013517397965
32,92,0.360066033378845,0.315508631958337
32,93,0.315329867171053,0.380878776981527
32,94,0.366483267910268,0.351432141751596
32,95,0.54941514015784,0.449221730686726
32,96,0.92295706865954,0.874740573259633
32,97,0.642147037196231,0.629458967779425
32,98,0.464421229049249,0.44313237830013
32,99,0.612414288818161,0.550240526388758
32,100,0.750506058976429,0.716389456489452
32,101,0.636664127682464,0.587027845866651
32,102,0.562464446717224,0.599531228269933
32,103,0.48716092048279,0.481538697588935
32,104,0.444089265300084,0.460852991413264
32,105,0.408488662669261,0.598993393020163
32,106,0.550805891191685,0.585185483940662
32,107,0.549204082060236,0.572014249514491
32,108,0.411893622898515,0.491288937539638
32,109,0.667460584176784,0.678953634492379
32,110,0.559129274901516,0.540618262345949
32,111,0.818420480172626,0.776921011816093
32,112,0.72723552487701,0.707601699535842
32,113,0.353978781522466,0.426641156976049
32,114,0.322243245105036,0.430547217932858
32,115,0.446650060560862,0.48554501410408
32,116,0.277294711441207,0.418717188230146
32,117,0.461809958749917,0.537824031035647
32,118,0.379884334271699,0.400931229371148
32,119,0.456214218500908,0.469442860803144
32,120,0.332765423507915,0.353183369033172
32,121,0.639420647891808,0.575644498205558
32,122,0.584559934059478,0.513065868419288
32,123,0.479932596448878,0.42450951194423
32,124,0.303646640375374,0.374764840137573
32,125,0.34065156120027,0.396727810660664
32,126,0.289308658596144,0.367811730867277
32,127,0.312133287931829,0.359424563568768
32,128,0.23776568969742,0.371153919136989
32,129,0.297579981630708,0.410915860845184
32,130,0.30257761813561,0.356924796785669
32,131,0.609598624035551,0.691458816438749
32,132,0.519651006304335,0.538530414564585
32,133,0.828172635245366,0.99454090567373
32,134,0.87402392727387,0.976467466215759
32,135,0.740954925282685,0.791857890505955
32,136,0.934235857997252,0.969703000942374
32,137,0.359469581452264,0.428240799636941
32,138,0.492989220401,0.55555320357685
32,139,0.820832371795607,0.788557860539881
32,140,0.575942746405674,0.547064183609245
32,141,0.441344709648419,0.525209898061447
32,142,0.4084405253955,0.454405557369117
32,143,0.283440690485701,0.40668985396603
32,144,0.215985485333945,0.243998372972219
32,145,0.201375309408525,0.286931829597001
32,146,0.202765689543753,0.346805358136327
32,147,0.432013374585244,0.556622980668969
32,148,0.478311896827805,0.487651912550454
32,149,0.680460515941253,0.624805557158288
32,150,0.476602451027232,0.452878603162942
32,151,0.324702153507546,0.380001823734894
32,152,0.288363824514901,0.473367959243822
32,153,0.244989799402702,0.386027506417198
32,154,0.186004165525741,0.21539428072646
32,155,0.308234633607869,0.387476497388614
32,156,0.3017389405754,0.360512962256363
32,157,0.124648476786712,0.236013061641726
32,158,0.311987254196272,0.344094988965336
32,159,0.0781842290996536,0.196868034131727
32,160,0.032537786467837,0.226718603456831
32,161,0.247420539124271,0.221259698288788
32,162,0.0934288279408318,0.11919712031342
32,163,0.219438631779068,0.258634520164183
32,164,0.486863430689564,0.433012386647098
32,165,0.695644905751871,0.725019107357009
32,166,0.529494464466073,0.555062886518163
32,167,0.462880921290076,0.576217702522752
32,168,0.320157616368455,0.447106673259482
32,169,0.309508612921262,0.486091206227729
32,170,0.257138680224171,0.380559659558665
32,171,0.224104695455032,0.181446897075685
32,172,0.43616913211074,0.488581741240015
32,173,0.307731303645517,0.313649808230475
32,174,0.38580267371918,0.440196623747634
32,175,0.279210000412448,0.366377386343138
32,176,0.344237838567948,0.459298957268486
32,177,0.164054473186196,0.25842058868795
32,178,0.219316653113032,0.354378456849397
32,179,0.315602015195662,0.306261283261686
32,180,0.244150482700364,0.394042487010517
32,181,0.786075007317262,0.858846256230589
32,182,0.757945319729443,0.783013467184037
32,183,0.510025771411272,0.484680708549864
32,184,0.359168344552202,0.423208131161763
32,185,0.262381734654818,0.391765193095434
32,186,0.684647215203079,0.619359865985138
32,187,0.106220151092389,0.226677836127255
32,188,0.136882381159599,0.295217747476293
32,189,0.214448834065151,0.341261070608489
32,190,0.191788761233086,0.330603544096693
32,191,0.427595955656621,0.280729580076662
32,192,0.133306076714086,0.253060201398762
32,193,0.228900158416767,0.318190950422557
32,194,0.51210364998927,0.604302589189904
32,195,0.663056192198451,0.645050572212257
32,196,0.494251402107264,0.447986700519062
32,197,0.29881299119818,0.341058848220578
32,198,0.323240786479986,0.3239462603956
32,199,0.369239594432518,0.429543758326371
32,200,0.343708419159101,0.35274238687159
33,1,0.638775696403973,0.616081522000629
33,2,0.484832804289173,0.44326495065456
33,3,0.571922243928243,0.612208877840084
33,4,0.337989725978358,0.447505793199674
33,5,0.678006679463613,0.633177562424069
33,6,0.745815185311095,0.866068412440428
33,7,0.58073311494234,0.601970859218145
33,8,0.593006860457719,0.543068504938163
33,9,0.387472493873485,0.457008822578422
33,10,0.662745011262139,0.637711530408688
33,11,0.74514883792723,0.763551515959906
33,12,0.783963272877271,0.812540567630528
33,13,0.608687399421235,0.67437766869787
33,14,0.51823026377813,0.511042456493521
33,15,0.556829420045216,0.558780250940469
33,16,0.623515986118383,0.554874591262193
33,17,0.768140905222332,0.656729066156049
33,18,0.598248131771335,0.525794609714214
33,19,0.836663715242145,0.752986353082728
33,20,0.711906631883265,0.594729004699575
33,21,0.402505917452784,0.405545902489573
33,22,0.519142824547993,0.590645022421244
33,23,0.429331452346722,0.495873612647306
33,24,0.488750522359401,0.530774741766578
33,25,0.528998527889665,0.593172555341585
33,26,0.496216974549205,0.575475999391089
33,27,0.560193773818243,0.554585257088443
33,28,0.645223199314338,0.713177406038361
33,29,0.581109996529951,0.627816911007337
33,30,0.702265417747174,0.738313077552571
33,31,0.647263610854395,0.686184099717918
33,32,1.26688132784654,1.17720027445125
33,33,Inf,Inf
33,34,1.19649228161695,1.07198922962483
33,35,0.669661114579641,0.752795693467044
33,36,0.728213400981793,0.773863275459139
33,37,0.84453069859921,0.823450557722391
33,38,1.054891836469,0.957589532843782
33,39,0.676589965161136,0.724949026578543
33,40,0.62046505449672,0.689084429579912
33,41,0.35032116726919,0.417311993135254
33,42,0.454560177435752,0.472450582726557
33,43,0.466184587811735,0.612977222782356
33,44,0.866279422614825,0.852057036179535
33,45,0.543018157011996,0.63470382887908
33,46,0.640393438612276,0.634705738078763
33,47,0.570936373011372,0.717005264405802
33,48,0.474912542445691,0.526248818666855
33,49,0.392377681763484,0.527110026801912
33,50,0.307702170034134,0.421587774509863
33,51,0.262446630511548,0.323016943696704
33,52,0.201998287565648,0.186704821572839
33,53,0.295867244467424,0.251458330747888
33,54,0.214536865186536,0.229289685569335
33,55,0.22342201378934,0.280095989655813
33,56,0.279792838143366,0.300459209235495
33,57,0.649052462268092,0.665426922787653
33,58,1.10534144917222,1.04294052664387
33,59,0.780713540798623,0.863159492590474
33,60,0.947972094481563,0.972585918431863
33,61,0.707250755152656,0.617318738160138
33,62,0.472787854142174,0.509069335240796
33,63,0.4981721549773,0.589698888142991
33,64,0.534685523327075,0.606179074521417
33,65,0.596649335061278,0.631410595613723
33,66,0.267337749874118,0.353609432177676
33,67,0.475348665913604,0.524391256649523
33,68,0.669597875427403,0.71780891911213
33,69,0.486638951521538,0.481928549449784
33,70,0.324310582320825,0.380396888283898
33,71,0.336835050089694,0.396980057092514
33,72,0.988262458371912,0.971042542055732
33,73,1.2482435801552,1.23362365682233
33,74,0.540437712799055,0.51845497881043
33,75,0.691033411986172,0.635454415894025
33,76,0.473958899622836,0.474495820698655
33,77,0.588579595349122,0.54302351886311
33,78,0.58799965803936,0.598410629446443
33,79,0.723267405602658,0.773520153540578
33,80,0.0688237229423159,0.216221040845408
33,81,0.221849187648289,0.229538260803867
33,82,0.295290717686289,0.314741132563707
33,83,0.347380586806877,0.394338604271288
33,84,0.228917457085462,0.232471957835576
33,85,0.342784324153432,0.444039005823726
33,86,0.402038826756535,0.499814302998108
33,87,0.492320981245942,0.543043698922524
33,88,0.227139161129088,0.371830588560283
33,89,0.263228929703439,0.298578665775439
33,90,0.444029243850088,0.424002992898386
33,91,0.447025883162982,0.432695893250173
33,92,0.293685347611377,0.307819371533476
33,93,0.242126320908357,0.351578391048034
33,94,0.350794451578349,0.304208517536482
33,95,0.424357757956773,0.502009195216536
33,96,0.909126786188249,0.797443975106863
33,97,0.635842976806708,0.581554071813514
33,98,0.435100600717881,0.421499855699738
33,99,0.470802981527238,0.489618680779077
33,100,0.566567323116646,0.61152222252199
33,101,0.588782206153138,0.573066963257211
33,102,0.615060140135518,0.619788402343738
33,103,0.515254333991917,0.520078970878377
33,104,0.409178187217484,0.494394155994418
33,105,0.373988898976069,0.629604452871146
33,106,0.535283631192316,0.617983423719491
33,107,0.506297086663619,0.532486677760046
33,108,0.432148102713879,0.490119873268873
33,109,0.616371592324304,0.62985373940824
33,110,0.582804377172681,0.518003308632288
33,111,0.73202139723379,0.685497337846732
33,112,0.894573980661519,0.851138754914246
33,113,0.393095179429083,0.516973197945881
33,114,0.420484031660895,0.512951689616904
33,115,0.585806999698947,0.584494158458265
33,116,0.364508208944231,0.478643476866743
33,117,0.601154860466766,0.657089525188316
33,118,0.446481891558319,0.582017708651692
33,119,0.59793875858555,0.57472281799912
33,120,0.489303793429349,0.537380359797825
33,121,0.726692719934288,0.744666795706189
33,122,0.636958493172616,0.598753442139759
33,123,0.534962584150872,0.573371872997467
33,124,0.287858833747996,0.373514129011356
33,125,0.296082246925995,0.404670306203274
33,126,0.252355930853097,0.393667901052345
33,127,0.280599576449907,0.434909429385966
33,128,0.301916572908302,0.411360594598822
33,129,0.281179086859021,0.430861605011965
33,130,0.375051048808506,0.448044516351951
33,131,0.584479482954978,0.705010856560993
33,132,0.462033816417685,0.569174940056453
33,133,0.808760298976859,0.943745855221939
33,134,1.14210649332712,1.17205818003988
33,135,0.795245393718702,0.844648549746748
33,136,1.08660287506395,1.01274425629635
33,137,0.416589095431802,0.488130034458678
33,138,0.552014514848977,0.625535576992015
33,139,1.12823002529337,1.11666347087609
33,140,0.735548185827446,0.78149746538372
33,141,0.484682274853291,0.624031018690017
33,142,0.444468342748277,0.526550353975552
33,143,0.390197784762929,0.492374972219855
33,144,0.275688205961256,0.264049770468329
33,145,0.244260428715297,0.358398438124917
33,146,0.262442651215641,0.401622286590625
33,147,0.500525929432807,0.59397656625749
33,148,0.54855345875538,0.619477206927153
33,149,0.732841145887017,0.823590726583284
33,150,0.60901492633411,0.604134120748944
33,151,0.377412641332523,0.473862407074804
33,152,0.326853382270077,0.383837475951758
33,153,0.347709536631393,0.406600813809758
33,154,0.165022749628842,0.27104083806082
33,155,0.284654772670076,0.366247393884098
33,156,0.293956301309019,0.376027568516923
33,157,0.12650784464732,0.238741841612129
33,158,0.317042448405748,0.3182895417117
33,159,0.0697302634469996,0.154290552073786
33,160,0.0539569438230143,0.22650426795565
33,161,0.272129797215732,0.280771866597883
33,162,0.157505200053184,0.168673494806071
33,163,0.232313521725681,0.269883839879054
33,164,0.481646105657815,0.440868837546477
33,165,0.699652778567761,0.730117684119102
33,166,0.591010429004293,0.744426890055961
33,167,0.493605766485382,0.620739860446677
33,168,0.423626900647412,0.474052766756419
33,169,0.359951619607784,0.439658126334024
33,170,0.24739066696523,0.371946883800178
33,171,0.25722462325869,0.209863003344615
33,172,0.42649975055109,0.461798960799319
33,173,0.366708014315094,0.422406243910178
33,174,0.525369396364865,0.58406463538839
33,175,0.370757781934873,0.411374390435655
33,176,0.428625736884974,0.524393194710548
33,177,0.175079408188262,0.237156299928314
33,178,0.197248185890732,0.313942529285349
33,179,0.410355663838268,0.406443140136629
33,180,0.313517258760186,0.429301888886457
33,181,0.831938157918268,0.83075423591553
33,182,0.873910256029907,0.827815298189495
33,183,0.527922382546745,0.506149962824537
33,184,0.337225374877658,0.392144554002767
33,185,0.37673480652335,0.43573814222355
33,186,0.650527370815058,0.607925031669567
33,187,0.168612982595879,0.233583759432788
33,188,0.153689815508123,0.248236747562668
33,189,0.255475102419949,0.364121645266023
33,190,0.215573137632801,0.34870705518566
33,191,0.397110097308993,0.317646698561747
33,192,0.18298529190987,0.337164192874717
33,193,0.27239134704078,0.284842350185016
33,194,0.456575431823083,0.686291943024844
33,195,0.660267007683921,0.541036226962368
33,196,0.451928440103325,0.44597162449878
33,197,0.292329070313562,0.377123681757692
33,198,0.286152985819248,0.249286335153109
33,199,0.367191386816318,0.394456052807712
33,200,0.344478385424165,0.398021279194016
34,1,0.608916208623937,0.505055171274155
34,2,0.427136314827493,0.30226667353864
34,3,0.521199976470716,0.442529339161292
34,4,0.286807828649504,0.321112602109243
34,5,0.605409703284822,0.516096453967656
34,6,0.701984106787521,0.594638808188691
34,7,0.523066963078797,0.493637036619087
34,8,0.492583506777006,0.44633778045343
34,9,0.34454540248605,0.361068919987618
34,10,0.541180774039997,0.492568519877017
34,11,0.651249189074984,0.537099898394512
34,12,0.698892249010574,0.655225576478013
34,13,0.73268175751588,0.675895955529356
34,14,0.714418853749099,0.645144356976783
34,15,0.79485227536785,0.720053957932481
34,16,0.837892684549659,0.700255853351305
34,17,0.927494543316387,0.749966318155573
34,18,0.680283520762744,0.644129445833086
34,19,0.892064434988965,0.772962716900162
34,20,0.822544750639067,0.639032835519536
34,21,0.448171797488608,0.384409955550778
34,22,0.570551898829256,0.538806380330059
34,23,0.523342411314399,0.502414630335112
34,24,0.527647065698986,0.552646717017394
34,25,0.559592182064617,0.600435916039713
34,26,0.557115476244274,0.582907373673261
34,27,0.58666507580891,0.626149523339103
34,28,0.75814976583702,0.700425527437067
34,29,0.644993190625877,0.613703754014565
34,30,0.653650046909187,0.524154551264231
34,31,0.619918977680372,0.6272591059459
34,32,1.06180056808239,0.938825166529632
34,33,1.19649228161695,1.07198922962483
34,34,Inf,Inf
34,35,0.790570716623751,0.919955903982063
34,36,0.902195186362367,0.86507999021068
34,37,1.10057979555747,1.0643911092813
34,38,1.21312895693287,1.12501295489335
34,39,0.780643887537209,0.737792667407289
34,40,0.670610191058204,0.773589913319703
34,41,0.440504438266664,0.390035259186088
34,42,0.495648145865711,0.458995102096188
34,43,0.509894484360118,0.530950379568681
34,44,0.924458235927218,0.785745434545813
34,45,0.593127414168564,0.647060753937633
34,46,0.775532033843564,0.681681752277614
34,47,0.535567995444389,0.784060771292205
34,48,0.50689343260554,0.574179931022905
34,49,0.459449940137531,0.500844380274012
34,50,0.380949347500535,0.406127275988437
34,51,0.218585007118357,0.31745636022289
34,52,0.139244792374368,0.183212431814687
34,53,0.253120177665879,0.207600821619282
34,54,0.210468432018283,0.219651080266288
34,55,0.192126024252065,0.212060801067463
34,56,0.265013765323699,0.203392939764436
34,57,0.669695410432174,0.602834934259071
34,58,1.05272458476002,0.989500155897823
34,59,0.909350767883881,0.895716631480069
34,60,1.19714118969395,1.20797056927083
34,61,0.741174253748419,0.627551955170308
34,62,0.493949362542959,0.542037090672124
34,63,0.524042020731834,0.612185683060887
34,64,0.573109343029348,0.64796074220693
34,65,0.733523875744891,0.676855633024034
34,66,0.250581403464576,0.356953666301627
34,67,0.491689917466093,0.486928268653113
34,68,0.678066886826869,0.676825729152376
34,69,0.573454423288204,0.47340685639122
34,70,0.358672196011484,0.381605221424001
34,71,0.415802916505659,0.328269230459046
34,72,0.746017076080817,0.65284364015993
34,73,1.04723269019896,0.874647395622241
34,74,0.466769143636139,0.480666914632301
34,75,0.577885468901018,0.53404074933123
34,76,0.526597618132792,0.465847112446805
34,77,0.505565900217062,0.402975367538067
34,78,0.623955075850255,0.540669726991982
34,79,0.731452575343801,0.599892277536354
34,80,0.00450658015921162,0.219586342418676
34,81,0.250798719459586,0.146295513143001
34,82,0.332080300622307,0.2965052670185
34,83,0.343162182971992,0.259811356568178
34,84,0.234054139807866,0.253710844623795
34,85,0.360135914849053,0.301678502205739
34,86,0.375640698276635,0.478429901487731
34,87,0.486241662525998,0.517505476993696
34,88,0.305006455393028,0.344055440275189
34,89,0.353865744200071,0.326324691520872
34,90,0.484638880095278,0.507097749127683
34,91,0.533148128897472,0.464636609103211
34,92,0.345251227820875,0.300770955527727
34,93,0.277504834928385,0.318895324212258
34,94,0.341172308344722,0.365341929827759
34,95,0.425099474662855,0.497678299278504
34,96,0.615383139422653,0.542358105188095
34,97,0.479750212560813,0.395543902685565
34,98,0.355708141384976,0.334949732171961
34,99,0.513976250722366,0.472819016367287
34,100,0.5782041818207,0.544186941756623
34,101,0.613680539392939,0.460747929114855
34,102,0.536194435136173,0.47841759107228
34,103,0.434095151866723,0.36998944958418
34,104,0.398800803026697,0.39723285752383
34,105,0.252743941145521,0.455079564855235
34,106,0.499315094219016,0.439713969470608
34,107,0.457778699902708,0.389631161399883
34,108,0.337886574527265,0.332578321529241
34,109,0.457827433043304,0.483248064923826
34,110,0.36420445941919,0.361057626044751
34,111,0.545988542806237,0.461025657824921
34,112,0.740283554749525,0.542703540058739
34,113,0.474499778258065,0.563108546110917
34,114,0.4243565959172,0.560229292555368
34,115,0.664336101901158,0.650238435527196
34,116,0.416209447842365,0.552308954947553
34,117,0.639269908988904,0.701866981693124
34,118,0.540230860813077,0.576349561574861
34,119,0.68202497073724,0.583986085562691
34,120,0.514830687051715,0.547500772519376
34,121,0.767163412244888,0.703271202191521
34,122,0.679624201618608,0.594612667850404
34,123,0.608913537832013,0.515882798857263
34,124,0.302978726733774,0.348491031552771
34,125,0.342284146636771,0.334705388379425
34,126,0.292080382828177,0.350256009451213
34,127,0.342314759783362,0.358724906211973
34,128,0.303493821485276,0.408544921982414
34,129,0.342102138680753,0.431142089583449
34,130,0.432102186573691,0.429520313081883
34,131,0.567647991817801,0.573015377464122
34,132,0.358175938031785,0.413459667762763
34,133,0.666879542396095,0.694214909603998
34,134,0.831676147640447,0.827189613756422
34,135,0.836313108906171,0.864242637952261
34,136,1.0570499426921,0.918074126755619
